ADM1_PCODE,ADM1_EN,ADM2_PCODE,ADM2_EN,ADM3_PCODE,ADM3_EN,AREA_SQKM,NUM_HOUSEHOLDS,POPULATION,POPULATION_DENSITY,Average_Household_Size
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120421,21,232.4727025,2183,8227,35.38910123,3.768666972
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120422,22,73.86817393,2219,8540,115.6113593,3.848580442
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120423,23,447.3615911,1523,5667,12.66760516,3.720945502
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120424,24,296.3268609,2402,9476,31.97820127,3.945045795
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120425,25,201.7337221,2216,8936,44.29601511,4.032490975
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120426,26,184.7806312,2017,7888,42.68845684,3.910758552
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120427,27,315.4608084,3270,13210,41.87524931,4.039755352
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120429,29,253.6472059,2776,10674,42.08207208,3.845100865
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120430,30,232.4119856,2159,9118,39.23205585,4.223251505
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120431,31,201.9492265,2315,9063,44.8776168,3.914902808
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120432,32,71.84280169,1916,7311,101.7638487,3.815762004
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120433,33,2.456938153,2875,10528,4285.008146,3.661913043
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120434,34,139.2847038,3262,11414,81.94726116,3.499080319
ZW12,Mashonaland Central,ZW1204,Mazowe,ZW120435,35,85.61579362,1048,4355,50.86678305,4.155534351
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120501,1,30.61522089,867,3496,114.1915655,4.032295271
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120502,2,153.4560071,3247,12954,84.41507273,3.989528796
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120503,3,112.0394932,1235,4752,42.41361563,3.847773279
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120504,4,54.58177255,1171,4593,84.14897108,3.922288642
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120505,5,153.0533151,1261,5046,32.96890367,4.001586043
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120506,6,263.0626774,1275,5452,20.72509888,4.276078431
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120507,7,56.74593614,1368,5798,102.1747176,4.238304094
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120508,8,117.4241839,2102,8940,76.13423147,4.253092293
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120509,9,12.07599086,822,3062,253.5609736,3.725060827
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120510,10,165.0729472,2521,10807,65.46802601,4.286790956
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120511,11,130.1819357,1707,7167,55.05372126,4.198594025
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120512,12,104.9874782,1539,6663,63.46471133,4.329434698
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120513,13,136.5405495,371,1627,11.91587412,4.385444744
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120514,14,125.2045239,1937,8328,66.51516846,4.299432112
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120515,15,134.4900461,2395,10189,75.76025363,4.254279749
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120516,16,45.46624055,992,4187,92.09030588,4.220766129
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120517,17,98.80117288,1608,6880,69.63480088,4.278606965
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120518,18,159.9405087,1541,6724,42.04063157,4.363400389
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120519,19,245.2741127,2044,9196,37.49274597,4.499021526
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120520,20,131.9947793,1184,5106,38.68334813,4.3125
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120521,21,51.53762828,207,883,17.13311282,4.265700483
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120522,22,186.9032786,2351,10575,56.58006687,4.498085921
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120523,23,68.80869958,2120,8713,126.6264303,4.10990566
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120524,24,105.5424207,2499,10316,97.74268894,4.12805122
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120525,25,84.2462324,383,1572,18.65958815,4.104438642
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120526,26,14.26518083,3688,12850,900.7947499,3.484273319
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120527,27,247.4666523,1902,7484,30.24245865,3.934805468
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120528,28,168.0015415,270,1236,7.357075352,4.577777778
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120529,29,75.95731951,301,1312,17.27285808,4.358803987
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120530,30,184.1448225,256,1141,6.19621005,4.45703125
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120531,31,194.0944909,1050,4565,23.51947229,4.347619048
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120532,32,82.03771841,521,2057,25.07383238,3.948176583
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120533,33,128.6930222,1763,6716,52.18620159,3.809415769
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120534,34,86.49942874,1520,5775,66.7634467,3.799342105
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120535,35,45.72524238,1030,4499,98.39204269,4.367961165
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120536,36,97.41670591,2025,8525,87.51065765,4.209876543
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120537,37,103.4432164,803,3318,32.07556875,4.132004981
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120538,38,73.43105459,919,3926,53.46511802,4.27203482
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120539,39,53.57752711,1121,5373,100.2845837,4.793041927
ZW12,Mashonaland Central,ZW1205,Mount Darwin,ZW120540,40,113.3799944,2155,8925,78.71759078,4.141531323
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120601,1,148.4324888,588,2589,17.44227306,4.403061224
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120602,2,133.2633774,370,1487,11.15835445,4.018918919
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120603,3,143.361551,797,3348,23.35354198,4.200752823
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120604,4,88.32568003,871,3499,39.61475302,4.017221584
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120605,5,51.46161448,345,1458,28.33179671,4.226086957
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120606,6,36.04567996,433,1846,51.21279449,4.263279446
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120607,7,134.1601333,1180,4953,36.91856797,4.197457627
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120608,8,135.093516,970,3982,29.47587802,4.105154639
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120609,9,107.029942,756,3203,29.92620512,4.236772487
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120610,10,105.0495325,1094,4478,42.62751004,4.093235832
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120611,11,60.9744381,693,3014,49.43054981,4.349206349
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120612,12,41.65401074,973,4187,100.5185317,4.303186023
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120613,13,52.30780204,691,2996,57.27635044,4.335745297
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120614,14,79.25509209,917,3698,46.65946254,4.032715376
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120615,15,46.03940028,1104,4140,89.92297847,3.75
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120616,16,100.6188213,823,3518,34.96363757,4.274605103
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120617,17,79.3495844,650,3002,37.8325863,4.618461538
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120618,18,154.6883355,1092,4526,29.25883187,4.144688645
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120619,19,76.50674239,713,2852,37.27776024,4
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120620,20,86.23212178,494,2118,24.56161296,4.287449393
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120621,21,142.4372296,637,2572,18.05707684,4.037676609
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120622,22,180.9225912,657,2806,15.50939538,4.270928463
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120623,23,89.85945647,445,1820,20.25385053,4.08988764
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120624,24,9.748467692,1003,3594,368.6733252,3.583250249
ZW12,Mashonaland Central,ZW1206,Rushinga,ZW120625,25,44.91638802,271,1190,26.49367085,4.391143911
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120701,1,66.36837703,1197,5903,88.94296146,4.931495405
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120702,2,28.71452075,428,1893,65.92483351,4.422897196
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120703,3,66.48949478,1528,6909,103.911152,4.521596859
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120704,4,29.30127117,406,1589,54.22972917,3.913793103
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120705,5,45.1247509,1076,4509,99.92298927,4.190520446
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120706,6,37.46317409,961,4142,110.5619078,4.310093652
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120707,7,21.54276264,1131,4913,228.0580296,4.343943413
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120708,8,44.96014806,1311,5902,131.2718097,4.501906941
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120709,9,56.91648556,1514,6748,118.5596745,4.457067371
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120710,10,57.46678839,1117,4745,82.56943067,4.247985676
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120711,11,54.08257293,2014,8913,164.8035498,4.425521351
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120712,12,47.41789587,1302,5942,125.3113385,4.56374808
ZW12,Mashonaland Central,ZW1207,Shamva,ZW120713,13,35.2175194,944,3887,110.3712035,4.117584746
